link,courseid,coursename,Coursetitle,lessonID,lessonname,Corresponding folder name,Corresponding file name in the folder
https://www.michaelmanagement.com/files/training/MM130/mm130_07/imsmanifest.xml,322,MM130,SAP Outline Agreements,mm130_07,Create scheduling agreement,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM130/mm130_08/imsmanifest.xml,322,MM130,SAP Outline Agreements,mm130_08,Release scheduling agreement,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM130/mm130_10/imsmanifest.xml,322,MM130,SAP Outline Agreements,mm130_10,Print/transmit schedule agreement,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM130/mm130_12/imsmanifest.xml,322,MM130,SAP Outline Agreements,mm130_12,Outline agreements list display,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM130/mm130_13/imsmanifest.xml,322,MM130,SAP Outline Agreements,mm130_13,Outline agreements general evaluation,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/SOLM101/solm101_01/imsmanifest.xml,323,SOLM101,SAP Solution Manager - Implementation,solm101_01,Solution Manager overview,SOLM101-HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM101/solm101_02/imsmanifest.xml,323,SOLM101,SAP Solution Manager - Implementation,solm101_02,Project creation/administration,SOLM101-HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM101/solm101_03/imsmanifest.xml,323,SOLM101,SAP Solution Manager - Implementation,solm101_03,ASAP Road maps,SOLM101-HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM101/solm101_05/imsmanifest.xml,323,SOLM101,SAP Solution Manager - Implementation,solm101_05,Business blueprint,SOLM101-HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM101/solm101_06/imsmanifest.xml,323,SOLM101,SAP Solution Manager - Implementation,solm101_06,Basic configuration,SOLM101-HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM101/solm101_08/imsmanifest.xml,323,SOLM101,SAP Solution Manager - Implementation,solm101_08,Test and training material,SOLM101-HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM101/solm101_09/imsmanifest.xml,323,SOLM101,SAP Solution Manager - Implementation,solm101_09,Documentation reporting,SOLM101-HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM101/solm101_10/imsmanifest.xml,323,SOLM101,SAP Solution Manager - Implementation,solm101_10,Project management progress reporting,SOLM101-HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM101/solm101_11/imsmanifest.xml,323,SOLM101,SAP Solution Manager - Implementation,solm101_11,Document version management,SOLM101-HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM101/solm101_12/imsmanifest.xml,323,SOLM101,SAP Solution Manager - Implementation,solm101_12,Learning maps,SOLM101-HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM101/solm101_13/imsmanifest.xml,323,SOLM101,SAP Solution Manager - Implementation,solm101_13,Template rollout,SOLM101-HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM101/solm101_14/imsmanifest.xml,323,SOLM101,SAP Solution Manager - Implementation,solm101_14,Template rollout - compare and adjust,SOLM101-HTML5.zip,
https://www.michaelmanagement.com/files/training/BI104/bi104_07/imsmanifest.xml,324,BI104,SAP Web Application Designer,bi104_07,Organizing Web Items within Web Templates,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI104/bi104_09/imsmanifest.xml,324,BI104,SAP Web Application Designer,bi104_09,Implementing Toolbars,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI104/bi104_14/imsmanifest.xml,324,BI104,SAP Web Application Designer,bi104_14,Adding Tabbed Interfaces,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI104/bi104_15/imsmanifest.xml,324,BI104,SAP Web Application Designer,bi104_15,Filtering with Checkboxes,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI105/bi105_01/imsmanifest.xml,325,BI105,SAP Advanced Web Application Designer,bi105_01,Customizing the Analysis Web Item I,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI105/bi105_02/imsmanifest.xml,325,BI105,SAP Advanced Web Application Designer,bi105_02,Customizing the Analysis Web Item II,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI105/bi105_03/imsmanifest.xml,325,BI105,SAP Advanced Web Application Designer,bi105_03,Dynamic Web Item Customization At Runtime I,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI105/bi105_04/imsmanifest.xml,325,BI105,SAP Advanced Web Application Designer,bi105_04,Dynamic Web Item Customization At Runtime II,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI105/bi105_05/imsmanifest.xml,325,BI105,SAP Advanced Web Application Designer,bi105_05,Modifying Data Display at Runtime,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI105/bi105_06/imsmanifest.xml,325,BI105,SAP Advanced Web Application Designer,bi105_06,Configuring Container Layouts,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI105/bi105_07/imsmanifest.xml,325,BI105,SAP Advanced Web Application Designer,bi105_07,Displaying Data Graphically,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI105/bi105_12/imsmanifest.xml,325,BI105,SAP Advanced Web Application Designer,bi105_12,Adding Multiple Commands to Dropdown Items,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI105/bi105_13/imsmanifest.xml,325,BI105,SAP Advanced Web Application Designer,bi105_13,Extending Command Sequences,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI105/bi105_15/imsmanifest.xml,325,BI105,SAP Advanced Web Application Designer,bi105_15,Data Provider Assignments and Commands,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM151/mm151_02/imsmanifest.xml,328,MM151,Intermediate SAP Purchasing,mm151_02,Change PO when GR exist,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM151/mm151_03/imsmanifest.xml,328,MM151,Intermediate SAP Purchasing,mm151_03,Change PO when invoice has been posted,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM151/mm151_11/imsmanifest.xml,328,MM151,Intermediate SAP Purchasing,mm151_11,Send components to subcontractor,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM151/mm151_12/imsmanifest.xml,328,MM151,Intermediate SAP Purchasing,mm151_12,Goods Receipt for Subcontracting PO,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM151/mm151_13/imsmanifest.xml,328,MM151,Intermediate SAP Purchasing,mm151_13,PO mass maintenance,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/QM101/qm101_01/imsmanifest.xml,329,QM101,SAP Quality Management - Inspection Planning,qm101_01,Overview,QM101_HTM5.zip,
https://www.michaelmanagement.com/files/training/QM101/qm101_03/imsmanifest.xml,329,QM101,SAP Quality Management - Inspection Planning,qm101_03,Maintain Inspection Method,QM101_HTM5.zip,
https://www.michaelmanagement.com/files/training/QM101/qm101_04/imsmanifest.xml,329,QM101,SAP Quality Management - Inspection Planning,qm101_04,Master Inspection Characteristic - Quantitative,QM101_HTM5.zip,
https://www.michaelmanagement.com/files/training/QM101/qm101_06/imsmanifest.xml,329,QM101,SAP Quality Management - Inspection Planning,qm101_06,Maintain Quality Management Work Center,QM101_HTM5.zip,
https://www.michaelmanagement.com/files/training/QM101/qm101_08/imsmanifest.xml,329,QM101,SAP Quality Management - Inspection Planning,qm101_08,Material Specification,QM101_HTM5.zip,
https://www.michaelmanagement.com/files/training/QM101/qm101_13/imsmanifest.xml,329,QM101,SAP Quality Management - Inspection Planning,qm101_13,Maintain Quality Info Record: Procurement,QM101_HTM5.zip,
https://www.michaelmanagement.com/files/training/QM101/qm101_14/imsmanifest.xml,329,QM101,SAP Quality Management - Inspection Planning,qm101_14,Maintain Quality Info Record: Sales,QM101_HTM5.zip,
https://www.michaelmanagement.com/files/training/QM102/qm102_01/imsmanifest.xml,333,QM102,SAP Quality Management - Inspection Execution,qm102_01,Goods Receipt Inspection Lot Creation,QM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/QM102/qm102_03/imsmanifest.xml,333,QM102,SAP Quality Management - Inspection Execution,qm102_03,Results Recording,QM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/QM102/qm102_04/imsmanifest.xml,333,QM102,SAP Quality Management - Inspection Execution,qm102_04,Results Recording - Create Defect,QM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/QM102/qm102_05/imsmanifest.xml,333,QM102,SAP Quality Management - Inspection Execution,qm102_05,Defects Recording,QM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/QM102/qm102_06/imsmanifest.xml,333,QM102,SAP Quality Management - Inspection Execution,qm102_06,Results Recording - Usage Decision,QM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/QM102/qm102_07/imsmanifest.xml,333,QM102,SAP Quality Management - Inspection Execution,qm102_07,Quality Notification Worklist,QM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/QM102/qm102_08/imsmanifest.xml,333,QM102,SAP Quality Management - Inspection Execution,qm102_08,Reporting Quality Notification,QM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/QM102/qm102_09/imsmanifest.xml,333,QM102,SAP Quality Management - Inspection Execution,qm102_09,Reporting: Inspection Results,QM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/QM102/qm102_10/imsmanifest.xml,333,QM102,SAP Quality Management - Inspection Execution,qm102_10,Reporting: Inspection Lots Overview,QM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/QM102/qm102_14/imsmanifest.xml,333,QM102,SAP Quality Management - Inspection Execution,qm102_14,Quality Notification Task Worklist,QM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/QM102/qm102_16/imsmanifest.xml,333,QM102,SAP Quality Management - Inspection Execution,qm102_16,Reporting: Inspection Characteristics General,QM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP102/pp102_02/imsmanifest.xml,335,PP102,SAP Production Planning - Process Industries,pp102_02,Maintain Bill of Materials (BOM),PP102_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP102/pp102_07/imsmanifest.xml,335,PP102,SAP Production Planning - Process Industries,pp102_07,Goods Issuance against process order,PP102_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP102/pp102_08/imsmanifest.xml,335,PP102,SAP Production Planning - Process Industries,pp102_08,Milestone confirmation of process order,PP102_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP102/pp102_09/imsmanifest.xml,335,PP102,SAP Production Planning - Process Industries,pp102_09,Process Order Confirmation,PP102_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP102/pp102_10/imsmanifest.xml,335,PP102,SAP Production Planning - Process Industries,pp102_10,Capacity Requirements Planning (CRP),PP102_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP102/pp102_11/imsmanifest.xml,335,PP102,SAP Production Planning - Process Industries,pp102_11,Maintain Process Instruction Sheet,PP102_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP102/pp102_12/imsmanifest.xml,335,PP102,SAP Production Planning - Process Industries,pp102_12,Goods receipt against process order,PP102_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP102/pp102_13/imsmanifest.xml,335,PP102,SAP Production Planning - Process Industries,pp102_13,Create Shift Notes,PP102_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP102/pp102_14/imsmanifest.xml,335,PP102,SAP Production Planning - Process Industries,pp102_14,Create Shift Report,PP102_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP102/pp102_15/imsmanifest.xml,335,PP102,SAP Production Planning - Process Industries,pp102_15,Process Order Information System,PP102_HTML5.zip,
https://www.michaelmanagement.com/files/training/CONSD104/consd104_02/imsmanifest.xml,337,CONSD104,SAP SD Sales Document Configuration,consd104_02,Configure Sales Document Item,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD104/consd104_03/imsmanifest.xml,337,CONSD104,SAP SD Sales Document Configuration,consd104_03,Schedule Lines,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD104/consd104_04/imsmanifest.xml,337,CONSD104,SAP SD Sales Document Configuration,consd104_04,Configure Contract Data,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD104/consd104_06/imsmanifest.xml,337,CONSD104,SAP SD Sales Document Configuration,consd104_06,Customize Master Contracts,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD104/consd104_09/imsmanifest.xml,337,CONSD104,SAP SD Sales Document Configuration,consd104_09,Output Control,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD104/consd104_10/imsmanifest.xml,337,CONSD104,SAP SD Sales Document Configuration,consd104_10,Material Determination,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD104/consd104_11/imsmanifest.xml,337,CONSD104,SAP SD Sales Document Configuration,consd104_11,Listing/Exclusion,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD104/consd104_13/imsmanifest.xml,337,CONSD104,SAP SD Sales Document Configuration,consd104_13,Text Control,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/PP103/pp103_04/imsmanifest.xml,340,PP103,SAP Production Planning - Repetitive Manufacturing,pp103_04,Maintain Production Line,PP103_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP103/pp103_05/imsmanifest.xml,340,PP103,SAP Production Planning - Repetitive Manufacturing,pp103_05,Maintain Rate Routing,PP103_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP103/pp103_06/imsmanifest.xml,340,PP103,SAP Production Planning - Repetitive Manufacturing,pp103_06,Maintain Production Version,PP103_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP103/pp103_08/imsmanifest.xml,340,PP103,SAP Production Planning - Repetitive Manufacturing,pp103_08,REM Confirmation - Assembly Backflush,PP103_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP103/pp103_10/imsmanifest.xml,340,PP103,SAP Production Planning - Repetitive Manufacturing,pp103_10,REM Confirmation - Activities Backflush,PP103_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP103/pp103_11/imsmanifest.xml,340,PP103,SAP Production Planning - Repetitive Manufacturing,pp103_11,Goods Receipt Statistics,PP103_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP103/pp103_12/imsmanifest.xml,340,PP103,SAP Production Planning - Repetitive Manufacturing,pp103_12,Reporting Point Statistics,PP103_HTML5.zip,
https://www.michaelmanagement.com/files/training/PP103/pp103_13/imsmanifest.xml,340,PP103,SAP Production Planning - Repetitive Manufacturing,pp103_13,Material Consumption,PP103_HTML5.zip,
https://www.michaelmanagement.com/files/training/CONSD105/consd105_01/imsmanifest.xml,341,CONSD105,SAP SD Delivery Configuration,consd105_01,Delivery Types Configuration,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD105/consd105_06/imsmanifest.xml,341,CONSD105,SAP SD Delivery Configuration,consd105_06,Delivery and Transportation Scheduling,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD105/consd105_07/imsmanifest.xml,341,CONSD105,SAP SD Delivery Configuration,consd105_07,Routes and Route Determination,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD105/consd105_08/imsmanifest.xml,341,CONSD105,SAP SD Delivery Configuration,consd105_08,Picking,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD105/consd105_10/imsmanifest.xml,341,CONSD105,SAP SD Delivery Configuration,consd105_10,Output Control for Outbound Deliveries,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD105/consd105_11/imsmanifest.xml,341,CONSD105,SAP SD Delivery Configuration,consd105_11,Partner Determination for Deliveries,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD105/consd105_12/imsmanifest.xml,341,CONSD105,SAP SD Delivery Configuration,consd105_12,Text Control for Deliveries,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD105/consd105_13/imsmanifest.xml,341,CONSD105,SAP SD Delivery Configuration,consd105_13,Incompletion Control for Deliveries,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD106/consd106_01/imsmanifest.xml,342,CONSD106,SAP SD Billing Configuration,consd106_01,Billing Types,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD106/consd106_02/imsmanifest.xml,342,CONSD106,SAP SD Billing Configuration,consd106_02,Invoice Lists,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD106/consd106_03/imsmanifest.xml,342,CONSD106,SAP SD Billing Configuration,consd106_03,Assembling Groups,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD106/consd106_04/imsmanifest.xml,342,CONSD106,SAP SD Billing Configuration,consd106_04,Copy Control for Billing Documents,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD106/consd106_08/imsmanifest.xml,342,CONSD106,SAP SD Billing Configuration,consd106_08,Rebate Processing,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD106/consd106_09/imsmanifest.xml,342,CONSD106,SAP SD Billing Configuration,consd106_09,Intercompany Billing,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD106/consd106_10/imsmanifest.xml,342,CONSD106,SAP SD Billing Configuration,consd106_10,Billing Plan,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD106/consd106_11/imsmanifest.xml,342,CONSD106,SAP SD Billing Configuration,consd106_11,Revenue Account Determination,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD106/consd106_12/imsmanifest.xml,342,CONSD106,SAP SD Billing Configuration,consd106_12,Output Determination for Billing Documents,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM102/conmm102_01/imsmanifest.xml,344,CONMM102,SAP MM Master Data Configuration,conmm102_01,Material Master Maintenance Screens,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM102/conmm102_05/imsmanifest.xml,344,CONMM102,SAP MM Master Data Configuration,conmm102_05,Settings for Key Fields,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM102/conmm102_06/imsmanifest.xml,344,CONMM102,SAP MM Master Data Configuration,conmm102_06,General Settings for Materials Management,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM102/conmm102_07/imsmanifest.xml,344,CONMM102,SAP MM Master Data Configuration,conmm102_07,Material Master Purchasing Settings,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM102/conmm102_08/imsmanifest.xml,344,CONMM102,SAP MM Master Data Configuration,conmm102_08,Account Groups and Field Selection,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM102/conmm102_09/imsmanifest.xml,344,CONMM102,SAP MM Master Data Configuration,conmm102_09,Screen Layout,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM102/conmm102_10/imsmanifest.xml,344,CONMM102,SAP MM Master Data Configuration,conmm102_10,Vendor Master Purchasing Settings,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM102/conmm102_11/imsmanifest.xml,344,CONMM102,SAP MM Master Data Configuration,conmm102_11,Engineering Change Management,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM102/conmm102_12/imsmanifest.xml,344,CONMM102,SAP MM Master Data Configuration,conmm102_12,Purchasing Info Record,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM103/conmm103_01/imsmanifest.xml,346,CONMM103,SAP MM Purchasing Configuration,conmm103_01,Environment Data and Purchasing Groups,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM103/conmm103_05/imsmanifest.xml,346,CONMM103,SAP MM Purchasing Configuration,conmm103_05,Purchase Order - General Customization,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM103/conmm103_06/imsmanifest.xml,346,CONMM103,SAP MM Purchasing Configuration,conmm103_06,Purchase Order - Screen Layout,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM103/conmm103_07/imsmanifest.xml,346,CONMM103,SAP MM Purchasing Configuration,conmm103_07,Purchase Order - Release Procedure,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM103/conmm103_08/imsmanifest.xml,346,CONMM103,SAP MM Purchasing Configuration,conmm103_08,Purchase Order - Stock Transport Order,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM103/conmm103_09/imsmanifest.xml,346,CONMM103,SAP MM Purchasing Configuration,conmm103_09,Purchase Order - Conditions,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM103/conmm103_12/imsmanifest.xml,346,CONMM103,SAP MM Purchasing Configuration,conmm103_12,Purchase Order - Partner Determination,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAA110/fiaa110_01/imsmanifest.xml,347,FIAA110,SAP Asset Accounting Reporting,fiaa110_01,Basic reporting features and asset balance report,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAA110/fiaa110_07/imsmanifest.xml,347,FIAA110,SAP Asset Accounting Reporting,fiaa110_07,Currency translation methods,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIAA110/fiaa110_09/imsmanifest.xml,347,FIAA110,SAP Asset Accounting Reporting,fiaa110_09,Asset acquisitions/retirements,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC103/bc103_01/imsmanifest.xml,348,BC103,SAP User Administration,bc103_01,Create and Maintain Users,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC103/bc103_02/imsmanifest.xml,348,BC103,SAP User Administration,bc103_02,Lock/Unlock User/Password Reset,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC103/bc103_04/imsmanifest.xml,348,BC103,SAP User Administration,bc103_04,Maintain User Profile (Parameters),Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC103/bc103_06/imsmanifest.xml,348,BC103,SAP User Administration,bc103_06,Create/Maintain User Groups,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC103/bc103_07/imsmanifest.xml,348,BC103,SAP User Administration,bc103_07,User Master Data Reconciliation,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC103/bc103_08/imsmanifest.xml,348,BC103,SAP User Administration,bc103_08,Compression of Assignment of User to Role,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC103/bc103_09/imsmanifest.xml,348,BC103,SAP User Administration,bc103_09,Users by Logon Date and Password Change,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC103/bc103_11/imsmanifest.xml,348,BC103,SAP User Administration,bc103_11,Change Documents - User Master Records,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC103/bc103_14/imsmanifest.xml,348,BC103,SAP User Administration,bc103_14,Assign Structural Authorization Profile,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC103/bc103_15/imsmanifest.xml,348,BC103,SAP User Administration,bc103_15,Generate User Authorizations,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/SOLM102/solm102_01/imsmanifest.xml,351,SOLM102,SAP Solution Manager - Test Management,solm102_01,Integration Test Preparation (Manual Testing),SOLM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM102/solm102_02/imsmanifest.xml,351,SOLM102,SAP Solution Manager - Test Management,solm102_02,Create Automatic Test Script,SOLM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM102/solm102_03/imsmanifest.xml,351,SOLM102,SAP Solution Manager - Test Management,solm102_03,Create Test Plan,SOLM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM102/solm102_05/imsmanifest.xml,351,SOLM102,SAP Solution Manager - Test Management,solm102_05,Test Execution,SOLM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM102/solm102_06/imsmanifest.xml,351,SOLM102,SAP Solution Manager - Test Management,solm102_06,Create Test Progress Report,SOLM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM102/solm102_07/imsmanifest.xml,351,SOLM102,SAP Solution Manager - Test Management,solm102_07,Create Test Incident Status Overview,SOLM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM102/solm102_08/imsmanifest.xml,351,SOLM102,SAP Solution Manager - Test Management,solm102_08,Create Test for Incident Status for Integration Test,SOLM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM102/solm102_09/imsmanifest.xml,351,SOLM102,SAP Solution Manager - Test Management,solm102_09,Retest After the Test Case Incidents,SOLM102_HTML5.zip,
